id,code_item,description_item,boxqty,boxunitqty,boxunittotal,magazijn,winkel,total,current_inventory,difference,updated_date,sales_qty,purchasing_qty
3800,1927,DINRAIL TS35/F5 GEPERF-OMEGA,0,0,0,23,0,23,110,87,2026-02-17T18:02:59.718311,,
3801,19271,PRONUTEC OPB.KAST 1000X750,1,1,1,1,0,2,2,0,2026-02-17T18:02:59.718311,,
3802,19272,PRONUTEC OPB.KAST 1000X1000,0,0,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
3803,1931,SCHAKELKAST&SCHAKELAAR 400A,2,1,2,0,0,2,0,-2,2026-02-17T18:02:59.718311,,
3804,1933,HOOFDSCHAKELAAR 125A S5000,0,1,0,5,0,5,12,7,2026-02-17T18:02:59.718311,,
3805,1934,HOOFDSCHAKELAAR 160A INBUS,0,1,0,20,0,20,15,-5,2026-02-17T18:02:59.718311,,
3806,1935,HOOFDSCHAKELAAR 160A S5000,0,1,0,23,0,23,28,5,2026-02-17T18:02:59.718311,,
3807,1936,HOOFDSCHAKELAAR 250A,0,1,0,3,0,3,4,1,2026-02-17T18:02:59.718311,,
3808,1937,HOOFDSCHAKELAAR 400A,7,2,7,3,0,10,10,0,2026-02-17T18:02:59.718311,,
3809,1938,HOOFDSCHAKELAAR 630A,0,1,0,7,0,7,7,0,2026-02-17T18:02:59.718311,,
3810,1939,HOOFDSCHAKELAAR 800A,0,1,0,4,0,4,4,0,2026-02-17T18:02:59.718311,,
3811,1940,HOOFDSCHAKELAAR 1000A,0,1,0,4,0,4,4,0,2026-02-17T18:02:59.718311,,
3812,1941,PANELHANDLE 40A - 250A-DS-SA01,0,1,0,27,0,27,16,-11,2026-02-17T18:02:59.718311,,
3813,1942,DIRECT HANDEL 40A T/M 250A-CD,0,1,0,25,0,25,25,0,2026-02-17T18:02:59.718311,,
3814,1943,DIRECT HANDLE 250A T/M 400A-CD,0,2,0,13,0,13,14,1,2026-02-17T18:02:59.718311,,
3815,1944,PANEL HANDEL 250A T/M 400A-CD,0,1,0,8,0,8,1,-7,2026-02-17T18:02:59.718311,,
3816,1945,DIRECT HANDLE 400A T/M 800A-CD,0,0,0,6,0,6,3,-3,2026-02-17T18:02:59.718311,,
3817,1946,PANELHANDEL 500A 800A- DCCLA21,0,1,0,23,0,23,19,-4,2026-02-17T18:02:59.718311,,
3818,1947,EXTENDEDSHAFT 40A-250A L=187MM,0,0,0,24,0,24,24,0,2026-02-17T18:02:59.718311,,
3819,1949,EXTENDEDSHAFT 250A-400A L=340,0,0,0,5,0,5,5,0,2026-02-17T18:02:59.718311,,
3820,1950,DIRECT HANDLE 800A-1000A-CD,0,1,0,9,0,9,10,1,2026-02-17T18:02:59.718311,,
3821,1951,PANELHANDEL 800A-1250A-DS-LA31,0,1,0,8,0,8,15,7,2026-02-17T18:02:59.718311,,
3822,1952,EXTENDEDSHAFT 800A-1000A L=299,0,0,0,2,0,2,2,0,2026-02-17T18:02:59.718311,,
3823,1954,OMSCHAKELAAR 63A 3P+N,13,2,13,3,0,16,16,0,2026-02-17T18:02:59.718311,,
3824,1955,OMSCHAKELAAR 80A 3P+N,0,1,0,16,0,16,10,-6,2026-02-17T18:02:59.718311,,
3825,1957,OMSCHAKELAAR 160A 3P,0,1,0,4,0,4,3,-1,2026-02-17T18:02:59.718311,,
3826,1958,OMSCHAKELAAR 250A 3P+N,7,1,7,0,0,7,10,3,2026-02-17T18:02:59.718311,,
3827,1959,OMSCHAKELAAR 400A 3P+N,0,3,0,12,0,12,9,-3,2026-02-17T18:02:59.718311,,
3828,1960,OMSCHAKELAAR 630A 3P+N,0,1,0,2,0,2,2,0,2026-02-17T18:02:59.718311,,
3829,1961,DINRAIL KIT VOOR OMSCH 40A/16A,0,1,0,34,0,34,37,3,2026-02-17T18:02:59.718311,,
3830,1962,DIRECT HANDLE 40A-200A-CD,0,1,0,10,0,10,18,8,2026-02-17T18:02:59.718311,,
3831,1963,DIRECT HANDLE 200A-400A OMKEER,0,0,0,12,0,12,15,3,2026-02-17T18:02:59.718311,,
3832,1964,DIRECT HANDLE 630A-800A OMKEER,0,1,0,24,0,24,25,1,2026-02-17T18:02:59.718311,,
3833,1965,DOORVERBINDINGSET 40A T/M 80A,0,1,0,3,0,3,16,13,2026-02-17T18:02:59.718311,,
3834,1966,DOORVERBINDINGSET 125AT/M200A,0,1,0,4,0,4,5,1,2026-02-17T18:02:59.718311,,
3835,1967,EXTENDEDSHAFT 200A-1250A L=414,0,0,0,6,0,6,0,-6,2026-02-17T18:02:59.718311,,
3836,1968,SCHAKELAAR MESPATR INB 125A,0,1,0,7,0,7,9,2,2026-02-17T18:02:59.718311,,
3837,1969,SCHAKELAAR MESPATR INB 160A,0,1,0,2,0,2,8,6,2026-02-17T18:02:59.718311,,
3838,1970,SCHAKELAAR MESPATR INB 250A,0,1,0,5,0,5,4,-1,2026-02-17T18:02:59.718311,,
3839,1971,SCHAKELAAR MESPATR INB 400A,0,1,0,3,0,3,3,0,2026-02-17T18:02:59.718311,,
3840,1972,SCHAKELAAR MESPATR INB 630A,1,2,1,3,0,4,4,0,2026-02-17T18:02:59.718311,,
3841,1973,DIRECT HANDLE 125A-160A-M11,0,1,0,26,0,26,26,0,2026-02-17T18:02:59.718311,,
3842,1974,DIRECT HANDLE 250A-630A-M21,0,1,0,3,0,3,4,1,2026-02-17T18:02:59.718311,,
3843,1975,PANELHANDEL 125A-160A- DCELAB1,0,0,0,5,0,5,11,6,2026-02-17T18:02:59.718311,,
3844,1976,PANEL HANDEL 250A-400A-M21,0,0,0,9,0,9,28,19,2026-02-17T18:02:59.718311,,
3845,1977,PANEL HANDEL 630A-M21,0,0,0,1,0,1,3,2,2026-02-17T18:02:59.718311,,
3846,1978,EXTENDEDSHAFT 40A-250A L=347MM,0,0,0,4,0,4,5,1,2026-02-17T18:02:59.718311,,
3847,1979,EXTENDED SHAFT 250A-630A M21,0,0,0,3,0,3,3,0,2026-02-17T18:02:59.718311,,
3848,1980,EXTENDED SHAFT 630A M21,0,0,0,2,0,2,2,0,2026-02-17T18:02:59.718311,,
3849,1985,MESPATROON HOUDER 160 A-NH-00,0,1,0,36,0,36,48,12,2026-02-17T18:02:59.718311,,
3850,1987,MESPATROON HOUDER 250 A-NH-1,0,1,0,1,0,1,7,6,2026-02-17T18:02:59.718311,,
3851,1988,MESPATROON HOUDER 400 A-NH-2,0,1,0,22,0,22,25,3,2026-02-17T18:02:59.718311,,
3852,1989,NEUTRAL BASES 250A-400A,0,0,0,4,0,4,9,5,2026-02-17T18:02:59.718311,,
3853,1991,SCHAKELKAST MESPATROON 250A,0,1,0,4,0,4,5,1,2026-02-17T18:02:59.718311,,
3854,1992,SCHAKELKAST MESPATROON 400A,0,1,0,5,0,5,5,0,2026-02-17T18:02:59.718311,,
3855,1993,SCHAKELKAST MESPATROON 630A,0,1,0,6,0,6,6,0,2026-02-17T18:02:59.718311,,
3856,1995,OMSCHAKELAAR 160A 3P+N,5,2,5,2,0,7,2,-5,2026-02-17T18:02:59.718311,,
3857,1997,HOOFDSCHAKELAAR 1250A 3P+N,0,0,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
3858,2006,SCHIJDER NH 00 SPECIAL,0,1,0,100,0,100,0,-100,2026-02-17T18:02:59.718311,,
3859,2998,SF-30 CABLE CUTTER UP TO 35 MM,0,1,0,23,0,23,6,-17,2026-02-17T18:02:59.718311,,
3860,2999,WIHA SLIM SELECTION-SET 10 DLG,0,1,0,7,0,7,0,-7,2026-02-17T18:02:59.718311,,
3861,3001,STEENBOOR 5 mm,0,0,0,35,0,35,28,-7,2026-02-17T18:02:59.718311,,
3862,3002,STEENBOOR 6 mm,39,1,39,1,0,40,38,-2,2026-02-17T18:02:59.718311,,
3863,3003,STEENBOOR 7 mm,30,1,30,0,0,30,37,7,2026-02-17T18:02:59.718311,,
3864,3005,SF-21CABLE CUTTER UP TO 16 MM,0,1,0,5,0,5,4,-1,2026-02-17T18:02:59.718311,,
3865,3006,SF-31CABLE CUTTER UP TO 50 MM,0,1,0,10,0,10,14,4,2026-02-17T18:02:59.718311,,
3866,3009,SF-17 KABELSCHOEN TANG 6-50MM,0,0,0,2,0,2,4,2,2026-02-17T18:02:59.718311,,
3867,3010,"BUIGVEER 5/8"" 1 mtr",0,1,0,13,0,13,15,2,2026-02-17T18:02:59.718311,,
3868,3011,"BUIGVEER 3/4"" 1 mtr",0,1,0,0,0,0,13,13,2026-02-17T18:02:59.718311,,
3869,3013,"BUIGVEER 5/8"" 2 mtr",0,1,0,3,0,3,5,2,2026-02-17T18:02:59.718311,,
3870,3014,"BUIGVEER 3/4"" 2 mtr",0,1,0,0,0,0,5,5,2026-02-17T18:02:59.718311,,
3871,3015,TREKVEER 20 mtr,0,0,0,11,0,11,15,4,2026-02-17T18:02:59.718311,,
3872,3016,TREKVEER 30 mtr,0,0,0,1,0,1,4,3,2026-02-17T18:02:59.718311,,
3873,3017,SF-37 KABELSCHOEN TANG 6-120MM,0,0,0,5,0,5,7,2,2026-02-17T18:02:59.718311,,
3874,3018,SF-23 KABELSCHOEN TANG 6-25MM,0,1,0,10,0,10,10,0,2026-02-17T18:02:59.718311,,
3875,3019,SF-8 KABELSCHOEN TANG 1.5-16MM,0,1,0,6,0,6,6,0,2026-02-17T18:02:59.718311,,
3876,3020,"SF-42 HULS TANG SIDE 0,5-6MM",0,1,0,9,0,9,10,1,2026-02-17T18:02:59.718311,,
3877,3021,"SF-54 HULS TANG S 1,5-6MM",0,1,0,11,0,11,10,-1,2026-02-17T18:02:59.718311,,
3878,3023,SF-56 HULS TANG  10-35MM,0,1,0,1,0,1,2,1,2026-02-17T18:02:59.718311,,
3879,3027,SF-22 KABELSTRIPER 0.75 / 6MM,0,1,0,3,0,3,4,1,2026-02-17T18:02:59.718311,,
3880,3028,SF-38 KABEL STRIPPER 4-25MM,0,1,0,4,0,4,5,1,2026-02-17T18:02:59.718311,,
3881,3030,TAPE 10 mtr BRUIN,7,10,70,7,0,77,71,-6,2026-02-17T18:02:59.718311,,
3882,3031,TAPE 10 mtr ZWART,0,1,0,14,0,14,100,86,2026-02-17T18:02:59.718311,,
3883,3032,TAPE 10 mtr BLAUW,11,11,101,7,0,108,913,805,2026-02-17T18:02:59.718311,,
3884,3033,TAPE 10 mtr GR/GL,9,11,81,0,0,81,889,808,2026-02-17T18:02:59.718311,,
3885,3034,TAPE 20 mtr BRUIN,9,10,90,2,0,92,94,2,2026-02-17T18:02:59.718311,,
3886,3035,TAPE 20 mtr ZWART,0,1,0,12,0,12,99,87,2026-02-17T18:02:59.718311,,
3887,3036,TAPE 25 mtr BLAUW,6,11,60,14,0,74,412,338,2026-02-17T18:02:59.718311,,
3888,3037,TAPE 25 mtr GR/GL,2,10,20,4,0,24,149,125,2026-02-17T18:02:59.718311,,
3889,3103,FOCO LED A19 6W 540LM 3000K,44,4,176,2,0,178,49,-129,2026-02-17T18:02:59.718311,,
3890,3104,FOCO LED A19 6W 540LM 6500K,89,8,356,0,0,356,108,-248,2026-02-17T18:02:59.718311,,
3891,3105,FOCO LED A60 9W 800LM 6500K,0,0,0,1,0,1,0,-1,2026-02-17T18:02:59.718311,,
3892,3106,FOCO LED T140 BASE E27 50W 65K,1,6,6,4,0,10,12,2,2026-02-17T18:02:59.718311,,
3893,3107,FOCO LED T150 100W 6500K 9000L,3,10,30,4,0,34,36,2,2026-02-17T18:02:59.718311,,
3894,3108,"TUBO LED T8, 9W 800LM 6500K",22,25,550,14,0,564,588,24,2026-02-17T18:02:59.718311,,
3895,3109,TUBO LED T8 18W1600LM 6500K,3,25,75,18,0,93,83,-10,2026-02-17T18:02:59.718311,,
3896,3110,RECESADO REDONDO 6W 360LM 3K,0,0,0,57,0,57,58,1,2026-02-17T18:02:59.718311,,
3897,31101,RECESADO REDONDO 6W 387LM 6K,1,100,100,14,0,114,113,-1,2026-02-17T18:02:59.718311,,
3898,3111,RECESADO REDONDO 12W 720LM 3K,2,40,80,23,0,103,104,1,2026-02-17T18:02:59.718311,,
3899,3112,RECESADO REDONDO 12W 720LM 6K,0,0,0,11,0,11,12,1,2026-02-17T18:02:59.718311,,
3900,3113,RECESADO REDONDO12W CCT,1,40,40,20,0,60,61,1,2026-02-17T18:02:59.718311,,
3901,3114,RECESADO REDONDO 18W 1440LM 6K,3,20,60,10,0,70,75,5,2026-02-17T18:02:59.718311,,
3902,3115,RECESADO REDONDO 18W CCT,5,20,100,1,0,101,100,-1,2026-02-17T18:02:59.718311,,
3903,3116,RECESADO REDONDO 24W 2035LM 6K,4,10,40,6,0,46,44,-2,2026-02-17T18:02:59.718311,,
3904,3117,SUPERFICIAL REDONDO 18W CCT,2,20,40,15,0,55,58,3,2026-02-17T18:02:59.718311,,
3905,3118,OPBOUW REDONDO 24W 2035LM 6K,3,10,30,6,0,36,39,3,2026-02-17T18:02:59.718311,,
3906,3119,SURGE PROTECTOR 127V USB,21,1,21,0,0,21,22,1,2026-02-17T18:02:59.718311,,
3907,3120,RECESADO REDONDO 3W  3000K,0,1,0,119,0,119,104,-15,2026-02-17T18:02:59.718311,,
3908,3121,RECESADO REDONDO 3W  6000K,0,0,0,1,0,1,0,-1,2026-02-17T18:02:59.718311,,
3909,3122,REFLECTOR LED 30W 2400LM 6000K,12,1,12,0,0,12,15,3,2026-02-17T18:02:59.718311,,
3910,3124,REFLECTOR LED 200W 18000LM,38,24,152,0,0,152,155,3,2026-02-17T18:02:59.718311,,
3911,3125,SUPERFICIAL REDONDO 18W 65K,8,20,160,0,0,160,159,-1,2026-02-17T18:02:59.718311,,
3912,3126,LAMP TECHO PANEL LED 18W CCT,1,20,20,10,0,30,31,1,2026-02-17T18:02:59.718311,,
3913,3194,GLOEILAMP 100WATT CLEAR,51,2,102,0,0,102,204,102,2026-02-17T18:02:59.718311,,
3914,3195,GLOEILAMP 25WATT FROSTED,1,2,2,0,0,2,2,0,2026-02-17T18:02:59.718311,,
3915,3196,GLOEILAMP 40WATT FROSTED,36,2,72,0,0,72,74,2,2026-02-17T18:02:59.718311,,
3916,3199,GLOEILAMP 100WATT FROSTED,10,2,20,0,0,20,16,-4,2026-02-17T18:02:59.718311,,
3917,3200,HALOGEENLAMP  300W 127 VOLT,6,10,60,8,0,68,60,-8,2026-02-17T18:02:59.718311,,
3918,3202,HALOGEENLAMP 1000W 127 VOLT,4,50,200,133,0,333,333,0,2026-02-17T18:02:59.718311,,
3919,3203,HALOGEENLAMP  300W 220 VOLT,0,0,0,197,0,197,197,0,2026-02-17T18:02:59.718311,,
3920,3204,HALOGEENLAMP  500W 220 VOLT,0,0,0,54,0,54,23,-31,2026-02-17T18:02:59.718311,,
3921,3206,HALOGEENLAMP 1500W 220 VOLT,0,1,0,135,0,135,132,-3,2026-02-17T18:02:59.718311,,
3922,3208,HALOGEEN SCHIJNWERPER 1000W,0,0,0,2,0,2,0,-2,2026-02-17T18:02:59.718311,,
3923,3210,TL-ORNEMENT 1x20W 127/220V,16,7,66,4,0,70,68,-2,2026-02-17T18:02:59.718311,,
3924,3212,TL-ORNEMENT 2x40W 127V 50Hz,7,9,63,8,0,71,86,15,2026-02-17T18:02:59.718311,,
3925,3222,TL INBOUWBAK 2X4 PARABOL 32W,0,0,0,25,0,25,0,-25,2026-02-17T18:02:59.718311,,
3926,3223,TL ORNEMENT LED 1X9W LEEG,9,7,14,5,0,19,58,39,2026-02-17T18:02:59.718311,,
3927,3224,TL ORNEMENT LED 1X18W LEEG,11,1,11,4,0,15,98,83,2026-02-17T18:02:59.718311,,
3928,3225,TL-ORNEMENT 1x20W WD 127/220V,0,1,0,2,0,2,6,4,2026-02-17T18:02:59.718311,,
3929,3226,TL-ORNEMENT 1x40W WD 127/220V,2,1,2,0,0,2,4,2,2026-02-17T18:02:59.718311,,
3930,3228,TL-ORNEMENT LED 1x9W WD LEEG,136,1,136,1,0,137,141,4,2026-02-17T18:02:59.718311,,
3931,3229,TL-ORNEMENT LED 1x18W WD LEEG,176,3,176,0,0,176,207,31,2026-02-17T18:02:59.718311,,
3932,3230,TL ORNEMENT LED 2X9W WD LEEG,21,3,21,111,0,132,123,-9,2026-02-17T18:02:59.718311,,
3933,3231,TL ORNEMENT LED2X18W WD LEEG,59,2,59,43,0,102,102,0,2026-02-17T18:02:59.718311,,
3934,3242,PL LAMP   5 WATT,4,10,40,10,0,50,50,0,2026-02-17T18:02:59.718311,,
3935,3243,PL LAMP   7 WATT,3,10,30,5,0,35,35,0,2026-02-17T18:02:59.718311,,
3936,3244,PL LAMP   9 WATT,3,10,30,0,0,30,30,0,2026-02-17T18:02:59.718311,,
3937,3245,PL LAMP 13 WATT,1,50,50,16,0,66,66,0,2026-02-17T18:02:59.718311,,
3938,3246,PICKENS VPR 2211,1,1,0,20,0,20,21,1,2026-02-17T18:02:59.718311,,
3939,3247,PICKENS VPO 2236 P,0,1,0,21,0,21,21,0,2026-02-17T18:02:59.718311,,
3940,3248,PICKENS VPR  2241,2,1,0,8,0,8,11,3,2026-02-17T18:02:59.718311,,
3941,3249,SPIRALLAMP 20W 110-130V 50Hz,1,11,10,4,0,14,10,-4,2026-02-17T18:02:59.718311,,
3942,3250,PICKENS VPC 2271 TRAP,0,1,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
3943,3252,U-BUIS   40W DL,1,20,20,4,0,24,16,-8,2026-02-17T18:02:59.718311,,
3944,3253,TL- BUIS  32W DL T8,11,1,11,37,0,48,372,324,2026-02-17T18:02:59.718311,,
3945,3256,TL-BUIS LED 10W 6500K,0,1,0,9,0,9,7,-2,2026-02-17T18:02:59.718311,,
3946,3257,TL BUIS LED  20W 6500K,0,0,0,2,0,2,0,-2,2026-02-17T18:02:59.718311,,
3947,3258,LED TUBE 10W 4000K 60cm,6,1,6,11,0,17,214,197,2026-02-17T18:02:59.718311,,
3948,3261,TL-BUIS 32W DL ROND,0,1,0,14,0,14,13,-1,2026-02-17T18:02:59.718311,,
3949,3263,PICKENS 6W LED BULB 6500 K,4,100,400,98,0,498,507,9,2026-02-17T18:02:59.718311,,
3950,3264,PICKENS 6W LED BULB 4000K SEMI,0,1,0,46,0,46,46,0,2026-02-17T18:02:59.718311,,
3951,3265,PICKENS 7W LED BULB,0,1,0,33,0,33,35,2,2026-02-17T18:02:59.718311,,
3952,3268,PICKENS 5W LED BULB 6500K,3,100,300,93,0,393,297,-96,2026-02-17T18:02:59.718311,,
3953,3269,PICKENS LED 5.5W GU 10,0,1,0,53,0,53,53,0,2026-02-17T18:02:59.718311,,
3954,3270,PICKENS 10W LED BULB,0,1,0,5,0,5,12,7,2026-02-17T18:02:59.718311,,
3955,3271,PICKENS T8 0.6 CM LED9W 6500K,2,25,50,16,0,66,164,98,2026-02-17T18:02:59.718311,,
3956,3272,PICKENS T8 1.20M LED 22W 6500K,10,25,250,18,0,268,270,2,2026-02-17T18:02:59.718311,,
3957,3275,LED TUBE T8 10W/865 1050l 6500,1,16,15,3,0,18,19,1,2026-02-17T18:02:59.718311,,
3958,3281,BALLAST 1x20W STARTER,1,1,1,47,0,48,181,133,2026-02-17T18:02:59.718311,,
3959,3282,BALLAST 1x20W STARTER 220V,0,0,0,18,0,18,46,28,2026-02-17T18:02:59.718311,,
3960,3283,BALLAST 1x40W STARTER,0,0,0,11,0,11,91,80,2026-02-17T18:02:59.718311,,
3961,3284,BALLAST 1x40W STARTER 220V,0,0,0,5,0,5,0,-5,2026-02-17T18:02:59.718311,,
3962,3285,BALLAST 2x34W ELECTR  120 VOLT,0,0,0,75,0,75,88,13,2026-02-17T18:02:59.718311,,
3963,3286,BALLAST 2x40W RS  220 VOLT,0,0,0,230,0,230,176,-54,2026-02-17T18:02:59.718311,,
3964,3288,BALLAST 4x32W electr120-277vT8,0,0,0,21,0,21,22,1,2026-02-17T18:02:59.718311,,
3965,3290,STARTER 4-22W,56,25,1400,23,0,1423,1322,-101,2026-02-17T18:02:59.718311,,
3966,3291,STARTER 4-65W S10,77,25,1925,10,0,1935,1924,-11,2026-02-17T18:02:59.718311,,
3967,3292,STARTERHOUDER PLAT     125-6,0,1,0,1302,0,0,1799,1799,2026-02-17T18:02:59.718311,,
3968,3293,STARTERHOUDER CLIP     125-5,1,100,100,0,0,100,176,76,2026-02-17T18:02:59.718311,,
3969,3295,"BEDRADINGSDRAAD  0,75mm",0,0,0,6,0,6,940,934,2026-02-17T18:02:59.718311,,
3970,3309,6WATT LED PANEL LIGHT 1409-Y-6,0,1,0,116,0,116,125,9,2026-02-17T18:02:59.718311,,
3971,3314,PICKENS RFTN 150W 7000K FLAT,0,1,0,3,0,3,16,13,2026-02-17T18:02:59.718311,,
3972,3319,PICKENS RFTL 100W 6500K UFO,16,1,16,3,0,19,20,1,2026-02-17T18:02:59.718311,,
3973,3320,PICKENS RFTN 400W 7000K FLAT,0,0,0,29,0,29,31,2,2026-02-17T18:02:59.718311,,
3974,33210,PICKENS LMP 250W PUBLIC 6000K,3,3,9,0,0,9,4,-5,2026-02-17T18:02:59.718311,,
3975,3322,PICKENS RECHARGEABLE LED LIGHT,0,1,0,36,0,36,39,3,2026-02-17T18:02:59.718311,,
3976,3323,PICKENS LED BASE T8 60 CM,0,0,0,249,0,249,251,2,2026-02-17T18:02:59.718311,,
3977,3324,PICKENS LED BASE T8 120 CM,0,0,0,240,0,240,238,-2,2026-02-17T18:02:59.718311,,
3978,3326,PICKENS LED ORNEMENT WD 1X18W,0,0,0,119,0,119,119,0,2026-02-17T18:02:59.718311,,
3979,3327,PICKENS LED ORNEMENT WD 2X9W,0,0,0,1,0,1,64,63,2026-02-17T18:02:59.718311,,
3980,3328,PICKENS LED ORNEMENT WD 2X18W,2,30,60,84,0,144,122,-22,2026-02-17T18:02:59.718311,,
3981,3330,PICKENS 9  WATT 6500K LED SPOT,0,0,0,33,0,33,29,-4,2026-02-17T18:02:59.718311,,
3982,3332,PICKENS 18 WATT 6500K LED SPOT,8,28,124,1,0,125,162,37,2026-02-17T18:02:59.718311,,
3983,3333,PICKENS 6 WATT 6500K LED SPOT,0,1,0,95,0,95,96,1,2026-02-17T18:02:59.718311,,
3984,3334,PICKENS LED OPB ROND 12W 6500K,2,30,60,7,0,67,69,2,2026-02-17T18:02:59.718311,,
3985,3335,PICKENS LED OPB ROND 18W 6500K,1,22,22,14,0,36,40,4,2026-02-17T18:02:59.718311,,
3986,3350,LEDPANEL 40W 2x2 CCT 120-277V,0,1,0,15,0,15,15,0,2026-02-17T18:02:59.718311,,
3987,3352,18W LED 1X1 5K OPB 100-277V,4,0,0,0,0,0,5,5,2026-02-17T18:02:59.718311,,
3988,3431,WALLPLATE 2 SCHAK 2137,5,10,50,8,0,58,59,1,2026-02-17T18:02:59.718311,,
3989,3487,ETI 3901375  EINDPLAAT VSV4,11,150,550,97,0,647,657,10,2026-02-17T18:02:59.718311,,
3990,3488,ETI 3901114 BRIDGING MP2 / 10,0,0,0,10,0,10,10,0,2026-02-17T18:02:59.718311,,
3991,3489,ETI 3901116 BRIDGING MP4 /10,0,0,0,19,0,19,19,0,2026-02-17T18:02:59.718311,,
3992,3490,ETI 3901087 BRIDGING MP124/6,0,0,0,2,0,2,238,236,2026-02-17T18:02:59.718311,,
3993,3491,ETI 3901055 BRIDGING MP 166/4,0,0,0,10,0,10,1648,1638,2026-02-17T18:02:59.718311,,
3994,3492,ETI3901360 LIN UP  VSV4 FUSE,8,51,400,12,0,412,1000,588,2026-02-17T18:02:59.718311,,
3995,3493,ETI 3901539 GR VS 35 YELLO/GR,1,20,20,17,0,37,40,3,2026-02-17T18:02:59.718311,,
3996,3494,ETI 3901518 GR VS 16 YELLO/GR,0,1,0,32,0,32,34,2,2026-02-17T18:02:59.718311,,
3997,3495,ETI 3901497 GR VS6 YELLO/GR,0,1,0,84,0,84,84,0,2026-02-17T18:02:59.718311,,
3998,3496,ETI 3901476 GR VS4 YELLO/GR,1,75,75,28,0,103,103,0,2026-02-17T18:02:59.718311,,
3999,3497,ETI 3901016 END BRACKET PKPA35,0,0,0,11,0,11,23,12,2026-02-17T18:02:59.718311,,
4000,3498,ETI 3901037 TERMINAL VS 4MM,1,100,100,80,0,180,170,-10,2026-02-17T18:02:59.718311,,
4001,3499,ETI 3901038 TERMINAL VS 4 BLUE,3,100,300,51,0,351,354,3,2026-02-17T18:02:59.718311,,
4002,3500,ETI 3901068 TERMINAL VS 6 IVOR,3,501,1500,23,0,1523,138,-1385,2026-02-17T18:02:59.718311,,
4003,3501,ETI 3901069 TERMINAL VS 6 BLUE,1,50,50,20,0,70,70,0,2026-02-17T18:02:59.718311,,
4004,3502,ETI 3901129 TERMINAL VS 16 IVO,1,50,50,21,0,71,55,-16,2026-02-17T18:02:59.718311,,
4005,3503,ETI 3901130 TERMINAL VS16 BLUE,0,1,0,47,0,47,47,0,2026-02-17T18:02:59.718311,,
4006,3504,ETI 3901188 TERMINAL VS 70 IVO,61,21,80,12,0,92,68,-24,2026-02-17T18:02:59.718311,,
4007,3505,ETI 3901189 TERMINAL VS70 BLUE,4,40,80,0,0,80,80,0,2026-02-17T18:02:59.718311,,
4008,3506,ETI 3901101 TERMINAL VS10 IVOR,2,51,100,25,0,125,131,6,2026-02-17T18:02:59.718311,,
4009,3507,ETI 3901102 TERMINAL VS10 BLUE,1,50,50,39,0,89,91,2,2026-02-17T18:02:59.718311,,
4010,3508,ETI 3901157 TERMINAL VS35 IVOR,3,20,60,3,0,63,63,0,2026-02-17T18:02:59.718311,,
4011,3509,ETI 3901158 TERMINAL VS35 BLUE,0,0,0,12,0,12,32,20,2026-02-17T18:02:59.718311,,
4012,3530,New3584500RJ45 8wireCat5e-6PL,6,0,0,52,0,52,1664,1612,2026-02-17T18:02:59.718311,,
4013,3532,New-3667708Cat6A keystone jack,2,50,100,42,0,142,136,-6,2026-02-17T18:02:59.718311,,
4014,3533,New-3555008Cat5e keystone jack,3,50,150,0,0,150,148,-2,2026-02-17T18:02:59.718311,,
4015,3996,MOTION DETECTOR 21401,17,1,17,0,0,17,18,1,2026-02-17T18:02:59.718311,,
4016,3997,SPEED CONTROLLER 21219,13,1,13,0,0,13,26,13,2026-02-17T18:02:59.718311,,
4017,3998,ELECTRONIC DIMMER 150W 21215-1,5,1,5,0,0,5,6,1,2026-02-17T18:02:59.718311,,
4018,4000,SINGEL POLE SWITCH 21011,18,10,180,7,0,187,308,121,2026-02-17T18:02:59.718311,,
4019,4001,TWO POLE SWITCH 21021,32,10,320,5,0,325,412,87,2026-02-17T18:02:59.718311,,
4020,4002,TWO CIRCUITS SWITCH 21061,17,10,170,1,0,171,200,29,2026-02-17T18:02:59.718311,,
4021,4003,THREE CIRCUITS SWITCH 21088,5,1,5,1,0,6,44,38,2026-02-17T18:02:59.718311,,
4022,4005,DOUBLE TWO WAY SWITCH 21101,11,1,11,1,0,12,228,216,2026-02-17T18:02:59.718311,,
4023,4006,PULL-CORD PUSH BUTTON 21092,1,10,10,108,0,118,112,-6,2026-02-17T18:02:59.718311,,
4024,4007,DIMMER/ 2 WAY 320 WRC 21217,17,2,17,1,0,18,34,16,2026-02-17T18:02:59.718311,,
4025,4009,EARTH SOCKET ( USA TYPE) 21143,51,30,510,26,0,536,1068,532,2026-02-17T18:02:59.718311,,
4026,4010,MONO DOUBLE EARTH SOCKET 70331,20,10,200,7,0,207,216,9,2026-02-17T18:02:59.718311,,
4027,4011,RJ 45 CAT 6 UTP  SOCKET 21455,7,110,250,12,0,262,298,36,2026-02-17T18:02:59.718311,,
4028,4012,RJ 45 CAT 5 E UTP SOCKET 21453,10,10,100,4,0,104,104,0,2026-02-17T18:02:59.718311,,
4029,4013,RJ 45 CAT6 UTP CONNECTOR 21978,1,1,1,12,0,13,22,9,2026-02-17T18:02:59.718311,,
